sample_id,task_id,template_family,task_set,split,variant_name,language,domain,gold_tool,intent,need_clarification,clarification_fields,distractor_tools,gold_params
get_weather_014__incomplete,get_weather_014,get_weather_003,main,test,incomplete,zh,weather,get_weather,Get weather for Chengdu（2026-07-20）,True,"[""date""]","[""search_web""]","{""city"": ""成都"", ""date"": ""2026-07-20""}"
get_weather_014__misleading,get_weather_014,get_weather_003,main,test,misleading,zh,weather,get_weather,Get weather for Chengdu（2026-07-20）,False,[],"[""search_web""]","{""city"": ""成都"", ""date"": ""2026-07-20""}"
get_weather_015__ambiguous,get_weather_015,get_weather_003,main,test,ambiguous,zh,weather,get_weather,Get weather for Chengdu（2026-07-27）,False,[],"[""search_web""]","{""city"": ""成都"", ""date"": ""2026-07-27""}"
get_weather_015__clear,get_weather_015,get_weather_003,main,test,clear,zh,weather,get_weather,Get weather for Chengdu（2026-07-27）,False,[],"[""search_web""]","{""city"": ""成都"", ""date"": ""2026-07-27""}"
get_weather_015__incomplete,get_weather_015,get_weather_003,main,test,incomplete,zh,weather,get_weather,Get weather for Chengdu（2026-07-27）,True,"[""date""]","[""search_web""]","{""city"": ""成都"", ""date"": ""2026-07-27""}"
get_weather_015__misleading,get_weather_015,get_weather_003,main,test,misleading,zh,weather,get_weather,Get weather for Chengdu（2026-07-27）,False,[],"[""search_web""]","{""city"": ""成都"", ""date"": ""2026-07-27""}"
get_weather_016__ambiguous,get_weather_016,get_weather_004,main,test,ambiguous,en,weather,get_weather,Get weather for Tokyo,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-01""}"
get_weather_016__clear,get_weather_016,get_weather_004,main,test,clear,en,weather,get_weather,Get weather for Tokyo,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-01""}"
get_weather_016__incomplete,get_weather_016,get_weather_004,main,test,incomplete,en,weather,get_weather,Get weather for Tokyo,True,"[""city""]","[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-01""}"
get_weather_016__misleading,get_weather_016,get_weather_004,main,test,misleading,en,weather,get_weather,Get weather for Tokyo,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-01""}"
get_weather_017__ambiguous,get_weather_017,get_weather_004,main,test,ambiguous,en,weather,get_weather,Get weather for Tokyo on 2026-05-04,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-04""}"
get_weather_017__clear,get_weather_017,get_weather_004,main,test,clear,en,weather,get_weather,Get weather for Tokyo on 2026-05-04,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-04""}"
get_weather_017__incomplete,get_weather_017,get_weather_004,main,test,incomplete,en,weather,get_weather,Get weather for Tokyo on 2026-05-04,True,"[""city""]","[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-04""}"
get_weather_017__misleading,get_weather_017,get_weather_004,main,test,misleading,en,weather,get_weather,Get weather for Tokyo on 2026-05-04,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-04""}"
get_weather_018__ambiguous,get_weather_018,get_weather_004,main,test,ambiguous,en,weather,get_weather,Get weather for Tokyo on 2026-05-11,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-11""}"
get_weather_018__clear,get_weather_018,get_weather_004,main,test,clear,en,weather,get_weather,Get weather for Tokyo on 2026-05-11,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-11""}"
get_weather_018__incomplete,get_weather_018,get_weather_004,main,test,incomplete,en,weather,get_weather,Get weather for Tokyo on 2026-05-11,True,"[""city""]","[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-11""}"
get_weather_018__misleading,get_weather_018,get_weather_004,main,test,misleading,en,weather,get_weather,Get weather for Tokyo on 2026-05-11,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-11""}"
get_weather_019__ambiguous,get_weather_019,get_weather_004,main,test,ambiguous,en,weather,get_weather,Get weather for Tokyo on 2026-05-18,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-18""}"
get_weather_019__clear,get_weather_019,get_weather_004,main,test,clear,en,weather,get_weather,Get weather for Tokyo on 2026-05-18,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-18""}"
get_weather_019__incomplete,get_weather_019,get_weather_004,main,test,incomplete,en,weather,get_weather,Get weather for Tokyo on 2026-05-18,True,"[""city""]","[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-18""}"
get_weather_019__misleading,get_weather_019,get_weather_004,main,test,misleading,en,weather,get_weather,Get weather for Tokyo on 2026-05-18,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-18""}"
get_weather_020__ambiguous,get_weather_020,get_weather_004,main,test,ambiguous,en,weather,get_weather,Get weather for Tokyo on 2026-05-25,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-25""}"
get_weather_020__clear,get_weather_020,get_weather_004,main,test,clear,en,weather,get_weather,Get weather for Tokyo on 2026-05-25,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-25""}"
get_weather_020__incomplete,get_weather_020,get_weather_004,main,test,incomplete,en,weather,get_weather,Get weather for Tokyo on 2026-05-25,True,"[""city""]","[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-25""}"
get_weather_020__misleading,get_weather_020,get_weather_004,main,test,misleading,en,weather,get_weather,Get weather for Tokyo on 2026-05-25,False,[],"[""search_web""]","{""city"": ""Tokyo"", ""date"": ""2026-05-25""}"
get_weather_021__ambiguous,get_weather_021,get_weather_005,main,test,ambiguous,zh,weather,get_weather,Get weather for Guangzhou,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-20""}"
get_weather_021__clear,get_weather_021,get_weather_005,main,test,clear,zh,weather,get_weather,Get weather for Guangzhou,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-20""}"
get_weather_021__incomplete,get_weather_021,get_weather_005,main,test,incomplete,zh,weather,get_weather,Get weather for Guangzhou,True,"[""city""]","[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-20""}"
get_weather_021__misleading,get_weather_021,get_weather_005,main,test,misleading,zh,weather,get_weather,Get weather for Guangzhou,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-20""}"
get_weather_022__ambiguous,get_weather_022,get_weather_005,main,test,ambiguous,zh,weather,get_weather,Get weather for Guangzhou（2026-08-23）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-23""}"
get_weather_022__clear,get_weather_022,get_weather_005,main,test,clear,zh,weather,get_weather,Get weather for Guangzhou（2026-08-23）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-23""}"
get_weather_022__incomplete,get_weather_022,get_weather_005,main,test,incomplete,zh,weather,get_weather,Get weather for Guangzhou（2026-08-23）,True,"[""city""]","[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-23""}"
get_weather_022__misleading,get_weather_022,get_weather_005,main,test,misleading,zh,weather,get_weather,Get weather for Guangzhou（2026-08-23）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-23""}"
get_weather_023__ambiguous,get_weather_023,get_weather_005,main,test,ambiguous,zh,weather,get_weather,Get weather for Guangzhou（2026-08-30）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-30""}"
get_weather_023__clear,get_weather_023,get_weather_005,main,test,clear,zh,weather,get_weather,Get weather for Guangzhou（2026-08-30）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-30""}"
get_weather_023__incomplete,get_weather_023,get_weather_005,main,test,incomplete,zh,weather,get_weather,Get weather for Guangzhou（2026-08-30）,True,"[""city""]","[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-30""}"
get_weather_023__misleading,get_weather_023,get_weather_005,main,test,misleading,zh,weather,get_weather,Get weather for Guangzhou（2026-08-30）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-08-30""}"
get_weather_024__ambiguous,get_weather_024,get_weather_005,main,test,ambiguous,zh,weather,get_weather,Get weather for Guangzhou（2026-09-06）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-09-06""}"
get_weather_024__clear,get_weather_024,get_weather_005,main,test,clear,zh,weather,get_weather,Get weather for Guangzhou（2026-09-06）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-09-06""}"
get_weather_024__incomplete,get_weather_024,get_weather_005,main,test,incomplete,zh,weather,get_weather,Get weather for Guangzhou（2026-09-06）,True,"[""city""]","[""search_web""]","{""city"": ""广州"", ""date"": ""2026-09-06""}"
get_weather_024__misleading,get_weather_024,get_weather_005,main,test,misleading,zh,weather,get_weather,Get weather for Guangzhou（2026-09-06）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-09-06""}"
get_weather_025__ambiguous,get_weather_025,get_weather_005,main,test,ambiguous,zh,weather,get_weather,Get weather for Guangzhou（2026-09-13）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-09-13""}"
get_weather_025__clear,get_weather_025,get_weather_005,main,test,clear,zh,weather,get_weather,Get weather for Guangzhou（2026-09-13）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-09-13""}"
get_weather_025__incomplete,get_weather_025,get_weather_005,main,test,incomplete,zh,weather,get_weather,Get weather for Guangzhou（2026-09-13）,True,"[""city""]","[""search_web""]","{""city"": ""广州"", ""date"": ""2026-09-13""}"
get_weather_025__misleading,get_weather_025,get_weather_005,main,test,misleading,zh,weather,get_weather,Get weather for Guangzhou（2026-09-13）,False,[],"[""search_web""]","{""city"": ""广州"", ""date"": ""2026-09-13""}"
query_internal_docs_001__ambiguous,query_internal_docs_001,query_internal_docs_001,main,test,ambiguous,zh,hr,query_internal_docs,Find the PTO carryover policy,False,[],"[""search_web"", ""search_database""]","{""query"": ""年假 结转 政策"", ""department"": ""hr""}"
query_internal_docs_001__clear,query_internal_docs_001,query_internal_docs_001,main,test,clear,zh,hr,query_internal_docs,Find the PTO carryover policy,False,[],"[""search_web"", ""search_database""]","{""query"": ""年假 结转 政策"", ""department"": ""hr""}"
query_internal_docs_001__incomplete,query_internal_docs_001,query_internal_docs_001,main,test,incomplete,zh,hr,query_internal_docs,Find the PTO carryover policy,True,"[""query""]","[""search_web"", ""search_database""]","{""query"": ""年假 结转 政策"", ""department"": ""hr""}"
query_internal_docs_001__misleading,query_internal_docs_001,query_internal_docs_001,main,test,misleading,zh,hr,query_internal_docs,Find the PTO carryover policy,False,[],"[""search_web"", ""search_database""]","{""query"": ""年假 结转 政策"", ""department"": ""hr""}"
query_internal_docs_002__ambiguous,query_internal_docs_002,query_internal_docs_001,main,test,ambiguous,zh,hr,query_internal_docs,查找内部文档：remote work stipend policy,False,[],"[""search_web"", ""search_database""]","{""query"": ""remote work stipend policy"", ""department"": ""hr""}"
query_internal_docs_002__clear,query_internal_docs_002,query_internal_docs_001,main,test,clear,zh,hr,query_internal_docs,查找内部文档：remote work stipend policy,False,[],"[""search_web"", ""search_database""]","{""query"": ""remote work stipend policy"", ""department"": ""hr""}"
query_internal_docs_002__incomplete,query_internal_docs_002,query_internal_docs_001,main,test,incomplete,zh,hr,query_internal_docs,查找内部文档：remote work stipend policy,True,"[""query""]","[""search_web"", ""search_database""]","{""query"": ""remote work stipend policy"", ""department"": ""hr""}"
query_internal_docs_002__misleading,query_internal_docs_002,query_internal_docs_001,main,test,misleading,zh,hr,query_internal_docs,查找内部文档：remote work stipend policy,False,[],"[""search_web"", ""search_database""]","{""query"": ""remote work stipend policy"", ""department"": ""hr""}"
